link,budget,opening_weekend_gross,box_office_gross,studio,mpaa_rating
https://www.imdb.com/title/tt2852400/,,"$19,867","$854,891",Xstream Pictures,Not Rated
https://www.imdb.com/title/tt1440232/,"$25,000,000","$25,654","$53,319,615",Trésor Films,Not Rated
https://www.imdb.com/title/tt1025100/,"$138,000,000","$20,552,372","$173,469,516",Skydance Media,PG-13
https://www.imdb.com/title/tt2395339/,,,,Siempre Viva Productions,PG-13
https://www.imdb.com/title/tt6905696/,,"$2,145","$730,762",Catalyst Global Media,R
https://www.imdb.com/title/tt1531901/,"£8,000,000","$16,643","$828,284",Demarest Films,R
https://www.imdb.com/title/tt5270948/,"$13,000,000","$5,765,854","$18,263,470",Apex Entertainment,PG-13
https://www.imdb.com/title/tt1172991/,"$15,000,000","$647,797","$8,087,000",The Weinstein Company,R
https://www.imdb.com/title/tt4686844/,"$13,000,000","$184,805","$24,646,055",Quad Productions,R
https://www.imdb.com/title/tt3687310/,"$7,000,000",,"$171,494",Capacity Pictures,Not Rated
https://www.imdb.com/title/tt2474958/,,,"$533,147",Unigram,Not Rated
https://www.imdb.com/title/tt3847642/,,,,2X Entertainment,Not Rated
https://www.imdb.com/title/tt3733774/,"$9,000,000",,"$321,650",Highland Film Group (HFG),R
https://www.imdb.com/title/tt5540992/,"$18,000,000","$45,856","$182,415",Acacia Filmed Entertainment,R
https://www.imdb.com/title/tt2763790/,,,,Trademark Films,Not Rated
https://www.imdb.com/title/tt5822564/,"$38,000,000","$5,527,410","$15,980,032",BRON Studios,R
https://www.imdb.com/title/tt1430626/,"$55,000,000","$11,137,734","$123,054,041",Columbia Pictures,PG
https://www.imdb.com/title/tt11874226/,,,"$231,067",40 Acres & A Mule Filmworks,TV-14
https://www.imdb.com/title/tt4807408/,"$10,000,000","$4,446,190","$10,209,813",Astute Films,PG-13
https://www.imdb.com/title/tt4651410/,"$10,500,000",,"$567,064",Emmett/Furla/Oasis Films (EFO Films),R
https://www.imdb.com/title/tt7058080/,,,"$230,193",Magna Entertainment,R
https://www.imdb.com/title/tt6012244/,,,"$65,829",GFM films,R
https://www.imdb.com/title/tt2473602/,"$30,000,000","$13,585,915","$33,448,971",Imagine Entertainment,PG-13
https://www.imdb.com/title/tt1287468/,"$85,000,000","$12,279,363","$112,483,764",CD2 Films,PG
https://www.imdb.com/title/tt2283336/,"$110,000,000","$30,035,838","$253,890,701",Columbia Pictures,PG-13
https://www.imdb.com/title/tt8206668/,,,,HBO Films,TV-MA
https://www.imdb.com/title/tt5314450/,,"$20,160","$450,189",Bill Kenwright Films,R
https://www.imdb.com/title/tt8009938/,,,,Storm Vision Entertainment,TV-MA
https://www.imdb.com/title/tt2078552/,,,,BBC Films,Not Rated
https://www.imdb.com/title/tt2132285/,"$8,000,000","$214,395","$20,045,576",American Zoetrope,R
https://www.imdb.com/title/tt9441638/,,"$152,598","$515,399",4G Vision,R
https://www.imdb.com/title/tt7043012/,,,,Netflix,R
https://www.imdb.com/title/tt1571234/,"$100,000,000","$7,559,850","$83,869,818",Media Rights Capital (MRC),PG-13
https://www.imdb.com/title/tt3717804/,,,"$366,802",Honlodge Productions,Not Rated
https://www.imdb.com/title/tt2039345/,,"$2,964","$1,618,085",Nostromo Pictures,R
https://www.imdb.com/title/tt0491175/,"$25,000,000","$2,840,246","$12,751,667",Black Bear Pictures,R
https://www.imdb.com/title/tt4190530/,,"$1,233,519","$5,079,219",LD Entertainment,R
https://www.imdb.com/title/tt1431181/,"$8,000,000","$111,869","$19,722,766",Thin Man Films,PG-13
https://www.imdb.com/title/tt2620736/,,,,Modernciné,R
https://www.imdb.com/title/tt0493949/,"$15,000,000","$7,810,481","$27,293,743",Fox 2000 Pictures,G
https://www.imdb.com/title/tt2547584/,"$20,000,000","$4,765,838","$25,975,621",Heyday Films,PG-13
https://www.imdb.com/title/tt1413492/,"$35,000,000","$15,815,025","$67,450,815",Alcon Entertainment,R
https://www.imdb.com/title/tt2140479/,"$44,000,000","$24,710,273","$155,160,045",Warner Bros.,R
https://www.imdb.com/title/tt3021360/,,,,Snoot Entertainment,Not Rated
https://www.imdb.com/title/tt7286836/,,,"$151,067",Productions Guérilla (Aquaslash),Not Rated
https://www.imdb.com/title/tt1507571/,,$796,"$11,603",Relativity Media,R
https://www.imdb.com/title/tt5591666/,"$10,600,000",,"$59,766",Hollywood Gang Productions,R
https://www.imdb.com/title/tt1485749/,,"$1,714","$977,855",Olympus Pictures,PG-13
https://www.imdb.com/title/tt6212478/,,"$134,793","$4,080,073",Film4,R
https://www.imdb.com/title/tt1560220/,"$42,000,000","$26,803,104","$122,810,399",2.0 Entertainment,R
https://www.imdb.com/title/tt4560008/,,,"$353,808",Ipso Facto Productions,PG
https://www.imdb.com/title/tt2112210/,,,"$222,560",Julijette,Not Rated
https://www.imdb.com/title/tt1430615/,"$40,000,000","$7,760,205","$24,740,061",Universal Pictures,PG
https://www.imdb.com/title/tt2139881/,"$40,000,000","$9,740,064","$53,873,809",Summit Entertainment,R
https://www.imdb.com/title/tt9193612/,,"$19,643","$4,006,347",East Japan Marketing & Communications Inc.,Not Rated
https://www.imdb.com/title/tt1985019/,"£4,900,000","$40,662","$2,313,509",Fickle Fish Films,PG-13
https://www.imdb.com/title/tt3697566/,,"$8,329","$89,813",Dice Film,Not Rated
https://www.imdb.com/title/tt3365778/,,"$5,063","$1,158,695",Move Movie,Not Rated
https://www.imdb.com/title/tt6823368/,"$20,000,000","$40,328,920","$246,999,039",Buena Vista International,PG-13
https://www.imdb.com/title/tt4481514/,"$40,000,000","$8,724,795","$34,184,504",Gary Sanchez Productions,R
https://www.imdb.com/title/tt1951264/,"$130,000,000","$158,074,286","$865,011,746",Color Force,PG-13
https://www.imdb.com/title/tt4337690/,"$5,000,000","$2,035,273","$4,842,699",Astute Films,PG-13
https://www.imdb.com/title/tt3481634/,"$10,000,000",,"$259,635",Baker Entertainment Group,R
https://www.imdb.com/title/tt1403214/,"€3,600,000","$6,014","$1,709,036",Ulrich Seidl Film Produktion GmbH,Unrated
https://www.imdb.com/title/tt1628841/,"$165,000,000","$41,039,944","$389,681,935",Twentieth Century Fox,PG-13
https://www.imdb.com/title/tt1037705/,"$80,000,000","$32,789,494","$157,107,755",Alcon Entertainment,R
https://www.imdb.com/title/tt1613750/,"$16,600,000","$22,168","$22,842,887",Recorded Picture Company (RPC),PG-13
https://www.imdb.com/title/tt2300975/,,,"$6,998,359",Lionsgate,PG-13
https://www.imdb.com/title/tt2369396/,,,,Just Chorizo Productions,R
https://www.imdb.com/title/tt6532374/,,"$10,336","$1,377,748",Met Film Production,Unrated
https://www.imdb.com/title/tt1464580/,"$650,000","$7,258","$405,380",Glass Eye Pix,R
https://www.imdb.com/title/tt1245526/,"$58,000,000","$21,761,408","$199,006,387",Summit Entertainment,PG-13
https://www.imdb.com/title/tt9178402/,,,"$21,166",Paper Street Pictures,Not Rated
https://www.imdb.com/title/tt1800741/,"$33,000,000","$11,731,708","$140,470,746",Summit Entertainment,PG-13
https://www.imdb.com/title/tt7074886/,,"$51,543","$3,242,235",Columbia Pictures,R
https://www.imdb.com/title/tt1590193/,"$30,000,000","$13,701,452","$119,942,387",StudioCanal,PG-13
https://www.imdb.com/title/tt4701724/,"$50,000,000","$3,190,525","$54,622,814",Summit Entertainment,PG
https://www.imdb.com/title/tt1876451/,"$14,000,000","$11,643,342","$24,637,800",Akil Production Company,PG-13
https://www.imdb.com/title/tt3186946/,"€1,500",$358,"$139,186",100% Synthetic Films,Unrated
https://www.imdb.com/title/tt10394706/,,,,Blue Ribbon Content,TV-14
https://www.imdb.com/title/tt7042838/,,,"$6,584",Sparkhouse Media,R
https://www.imdb.com/title/tt5655222/,"$1,200,000","$45,317","$4,101,699",Houston King Productions,R
https://www.imdb.com/title/tt1369706/,"$10,000,000",,"$5,343,820",FilmNation Entertainment,R
https://www.imdb.com/title/tt8400758/,"$26,000,000",,"$97,092",Goldfinch,R
https://www.imdb.com/title/tt1606339/,"$750,000",,,Assembly Line,R
https://www.imdb.com/title/tt1876277/,,$90,"$712,216",Zentropa International Norway,R
https://www.imdb.com/title/tt2597892/,,,"$551,760",Blumhouse Productions,R
https://www.imdb.com/title/tt2490326/,,"$33,031","$485,544",SpectreVision,R
https://www.imdb.com/title/tt2006810/,,,"$442,287",Double M Films,Not Rated
https://www.imdb.com/title/tt3040964/,"$175,000,000","$103,261,464","$966,554,929",Fairview Entertainment,PG
https://www.imdb.com/title/tt2980708/,"$5,000,000",,,Room 215 Productions,Unrated
https://www.imdb.com/title/tt4975722/,"$4,000,000","$402,075","$65,336,603",A24,R
https://www.imdb.com/title/tt6324614/,,,"$5,096,619",ArtBox Company,TV-MA
https://www.imdb.com/title/tt1663321/,"€12,000,000","$11,301","$3,265,941",Celluloid Dreams,PG-13
https://www.imdb.com/title/tt6742252/,,"$60,050","$4,598,051",Nordisk Film / SPRING,R
https://www.imdb.com/title/tt1355644/,"$110,000,000","$14,869,736","$303,144,152",Columbia Pictures,PG-13
https://www.imdb.com/title/tt3155328/,,,,Forager Films,TV-MA
https://www.imdb.com/title/tt2622874/,,,,Mini Studios,Not Rated
https://www.imdb.com/title/tt3577624/,,,"$4,069,691",Canal+ España,R
https://www.imdb.com/title/tt2121382/,,"$23,309","$4,094,339",Plattform Produktion,R
https://www.imdb.com/title/tt4935372/,,,"$772,319",Snoot Entertainment,Not Rated
https://www.imdb.com/title/tt1179034/,"$52,000,000","$8,158,860","$52,844,496",EuropaCorp,R
https://www.imdb.com/title/tt1259521/,"$30,000,000","$14,743,614","$69,935,600",Lionsgate,R
https://www.imdb.com/title/tt3203620/,,"$653,944","$2,544,921",ChubbCo Film,R
https://www.imdb.com/title/tt2363471/,"$1,000,000","$20,904","$277,651",Image Now Films,R
https://www.imdb.com/title/tt0947798/,"$13,000,000","$1,443,809","$329,398,046",Fox Searchlight Pictures,R
https://www.imdb.com/title/tt2883512/,"$11,000,000","$204,961","$48,428,048",Aldamisa Entertainment,R
https://www.imdb.com/title/tt7424200/,"$10,000,000","$10,411,189","$52,090,236",Warner Bros. Animation,PG
https://www.imdb.com/title/tt5503686/,"$20,000,000","$33,181,361","$157,563,598",Annapurna Pictures,R
https://www.imdb.com/title/tt3722070/,"$6,000,000",,"$41,387,687",BBC Films,PG-13
https://www.imdb.com/title/tt2247476/,"$15,000,000","$8,381,509","$30,138,754",Affirm Films,PG
https://www.imdb.com/title/tt1754367/,,"$4,674","$124,279",No Dream Cinema,Not Rated
https://www.imdb.com/title/tt1650048/,,,"$399,784",Lyla Films,Not Rated
https://www.imdb.com/title/tt3402236/,"$55,000,000","$28,681,472","$352,794,081",Twentieth Century Fox,PG-13
https://www.imdb.com/title/tt1396218/,"$55,000,000","$18,445,355","$187,361,754",Twentieth Century Fox,PG
https://www.imdb.com/title/tt2937696/,"$10,000,000","$312,355","$4,644,472",Annapurna Pictures,R
https://www.imdb.com/title/tt4382824/,,,"$372,194",Conde Nast Entertainment,R
https://www.imdb.com/title/tt3746250/,,,"$996,031",Arrow Media,Not Rated
https://www.imdb.com/title/tt5723286/,,,,Solution Entertainment Group,TV-MA
https://www.imdb.com/title/tt1712192/,"$10,000,000",,"$315,132",Backup Media,R
https://www.imdb.com/title/tt2375605/,"$1,000,000","$27,450","$726,324",Final Cut for Real,Not Rated
https://www.imdb.com/title/tt3203528/,,"$1,726,868","$4,623,836",Electric Entertainment,R
https://www.imdb.com/title/tt0787442/,,"$27,379","$2,139,516",3B Productions,R
https://www.imdb.com/title/tt2236054/,"$3,000,000",,"$280,702",Bunya Productions,Not Rated
https://www.imdb.com/title/tt2669336/,,,"$19,572",Royal Pictures,Not Rated
https://www.imdb.com/title/tt4574654/,,,,Reel Fire Entertainment,TV-MA
https://www.imdb.com/title/tt2517658/,,,"$75,212",The Orchard,Not Rated
https://www.imdb.com/title/tt3791216/,,,,HBO Films,TV-14
https://www.imdb.com/title/tt1270835/,"$800,000","$52,604","$156,190",ArieScope Pictures,R
https://www.imdb.com/title/tt1446714/,"$130,000,000","$51,050,101","$403,354,469",Twentieth Century Fox,R
https://www.imdb.com/title/tt7284202/,,,,1inMM Productions,Unrated
https://www.imdb.com/title/tt2201548/,,"$4,684","$8,348",,Not Rated
https://www.imdb.com/title/tt8936646/,,,,Netflix,R
https://www.imdb.com/title/tt1571222/,"€15,000,000","$167,953","$30,519,436",Recorded Picture Company (RPC),R
https://www.imdb.com/title/tt9207700/,,"$33,998","$2,712,456",CrossDay Productions Ltd.,R
https://www.imdb.com/title/tt3014866/,"$31,500,000","$5,767,278","$38,803,993",Summit Entertainment,R
https://www.imdb.com/title/tt3661298/,,,,Eclectic Pictures,PG-13
https://www.imdb.com/title/tt1270262/,"$19,100,000","$96,414","$5,728,213",Corsan,R
https://www.imdb.com/title/tt2980554/,,"$5,249","$81,379",Varient,Not Rated
https://www.imdb.com/title/tt1637688/,"$40,000,000","$12,050,368","$173,930,596",New Regency Productions,PG-13
https://www.imdb.com/title/tt2126357/,"$16,000,000","$6,489,983","$72,294,066",Huayi Brothers,PG-13
https://www.imdb.com/title/tt3890160/,"$34,000,000","$20,553,320","$226,945,087",TriStar Pictures,R
https://www.imdb.com/title/tt1024648/,"$44,500,000","$19,458,109","$232,325,503",Warner Bros.,R
https://www.imdb.com/title/tt1987028/,"$5,000,000",,,Universal 1440 Entertainment,R
https://www.imdb.com/title/tt8236366/,,,"$39,992",A Bigger Boat,Not Rated
https://www.imdb.com/title/tt1666801/,"$8,500,000","$10,809,149","$43,709,744",CBS Films,PG-13
https://www.imdb.com/title/tt4630550/,,"$13,477","$2,432,640",Les Films du Fleuve,Unrated
https://www.imdb.com/title/tt1866249/,"$1,000,000","$113,467","$10,656,155",Fox Searchlight Pictures,R
https://www.imdb.com/title/tt1488606/,,,,Acquire Talent Agency,R
https://www.imdb.com/title/tt8155182/,"$1,500,000",,,Blue Ice Pictures,R
https://www.imdb.com/title/tt5112578/,,"$19,328","$33,109",Ways & Means,Not Rated
https://www.imdb.com/title/tt8750570/,"$16,000,000",,,Black Rabbit Media,R
https://www.imdb.com/title/tt2397535/,"$5,100,000","$44,028","$4,942,449",Screen Australia,R
https://www.imdb.com/title/tt1810683/,"$20,000,000","$2,750,356","$17,572,289",Metanoia Films,PG-13
https://www.imdb.com/title/tt1502407/,"$10,000,000","$76,221,545","$255,614,941",Blumhouse Productions,R
https://www.imdb.com/title/tt3100274/,,,"$184,656",DeCubellis Films,R
https://www.imdb.com/title/tt2923316/,"$10,000,000",,"$2,931,475",Glacier Films,R
https://www.imdb.com/title/tt5952594/,,"$71,657","$6,405,816",Canal+,R
https://www.imdb.com/title/tt1981115/,"$170,000,000","$85,737,841","$644,783,140",Marvel Studios,PG-13
https://www.imdb.com/title/tt1181614/,"£5,000,000","$8,956","$1,742,215",Film4,Not Rated
https://www.imdb.com/title/tt0816442/,"$19,000,000","$105,005","$76,586,316",Fox 2000 Pictures,PG-13
https://www.imdb.com/title/tt7588790/,,,,Brooklyn Underground Films,TV-MA
https://www.imdb.com/title/tt1727770/,,,"$6,303,792",Bill and Ben Productions,R
https://www.imdb.com/title/tt5758802/,,,,Indy Entertainment,TV-14
https://www.imdb.com/title/tt5607096/,,"$60,886","$4,511,157",Los Angeles Media Fund (LAMF),R
https://www.imdb.com/title/tt1657299/,"£2,500,000",$542,"$117,754",Isle of Man Film,PG
https://www.imdb.com/title/tt1043726/,"$70,000,000","$8,868,318","$61,279,452",Summit Entertainment,PG-13
https://www.imdb.com/title/tt1212450/,"$26,000,000","$10,001,982","$55,404,207",The Weinstein Company,R
https://www.imdb.com/title/tt1213648/,"$25,000,000","$3,431","$8,307,227",GK Films,R
https://www.imdb.com/title/tt6547170/,,,"$598,625",Highland Film Group (HFG),R
https://www.imdb.com/title/tt2039393/,"$25,000,000","$9,129,999","$39,280,992",Paramount Pictures,R
https://www.imdb.com/title/tt2268016/,"$14,800,000","$12,857,184","$117,813,057",Warner Bros.,R
https://www.imdb.com/title/tt1758830/,"$35,000,000","$11,579,175","$88,215,156",Apatow Productions,R
https://www.imdb.com/title/tt4123430/,"$200,000,000","$62,163,104","$654,855,901",Heyday Films,PG-13
https://www.imdb.com/title/tt1707386/,"$61,000,000","$27,281,735","$441,809,770",Universal Pictures,PG-13
https://www.imdb.com/title/tt10208198/,,"$78,655","$25,775,371",Ace Maker Movie Works,Not Rated
https://www.imdb.com/title/tt10369866/,,,,Mainframe Pictures,Not Rated
https://www.imdb.com/title/tt6769326/,,,,Storyland Pictures,R
https://www.imdb.com/title/tt2318527/,"$2,500,000","$4,980","$8,785",Artists First,R
https://www.imdb.com/title/tt1772925/,,"$42,035","$2,692,864",Preferred Content,PG
https://www.imdb.com/title/tt4728386/,"$1,300,000",,"$80,051",Hypergiant Films,Not Rated
https://www.imdb.com/title/tt6399296/,"$1,000,000",,,Abrupt Films,Not Rated
https://www.imdb.com/title/tt1702014/,,"$26,334","$1,207,841",Lacuna Filmes,Not Rated
https://www.imdb.com/title/tt1726592/,"$22,000,000","$1,843,347","$17,669,776",Scott Free Productions,R
https://www.imdb.com/title/tt1633356/,"$25,000,000","$8,404,260","$41,363,927",Incentive Filmed Entertainment,PG-13
https://www.imdb.com/title/tt5635086/,,"$17,768","$2,559,939",British Film Institute (BFI),Not Rated
https://www.imdb.com/title/tt4799050/,"$20,000,000","$8,004,283","$47,347,283",Paulilu Productions,R
https://www.imdb.com/title/tt1991245/,"$1,000,000","$7,955,307","$38,390,020",Alcon Entertainment,R
https://www.imdb.com/title/tt5616294/,"$8,500,000",,"$283,755",Film Bridge International,R
https://www.imdb.com/title/tt6385952/,,,,Paly Productions,TV-MA
https://www.imdb.com/title/tt3640682/,"$495,000","$15,758","$63,373",Egoli Tossell Pictures,R
https://www.imdb.com/title/tt2377322/,"$30,000,000","$9,740,471","$87,937,815",Screen Gems,R
https://www.imdb.com/title/tt1656177/,,,"$153,983",Caramel Film,R
https://www.imdb.com/title/tt3612616/,,"$473,882","$13,156,856",Les Films Séville,R
https://www.imdb.com/title/tt1650043/,"$21,000,000","$23,751,502","$72,526,996",Fox 2000 Pictures,PG
https://www.imdb.com/title/tt4005402/,"$14,000,000",,"$3,621,046",Majestic Filmproduktion,R
https://www.imdb.com/title/tt5460858/,,"$78,782","$7,622,595",BBC Films,R
https://www.imdb.com/title/tt6491178/,"$15,000,000",,"$660,132",Summit Entertainment,R
https://www.imdb.com/title/tt2914838/,"$5,500,000","$7,263","$24,956",Phantom Film,Unrated
https://www.imdb.com/title/tt3829266/,"$88,000,000","$24,632,284","$160,542,134",Twentieth Century Fox,R
https://www.imdb.com/title/tt2531344/,"$21,000,000","$20,556,350","$94,019,120",Point Grey Pictures,R
https://www.imdb.com/title/tt0944835/,"$110,000,000","$36,011,243","$293,503,354",Columbia Pictures,PG-13
https://www.imdb.com/title/tt8707922/,,,"$1,378,160",BCDF Pictures,Not Rated
https://www.imdb.com/title/tt5580390/,"$19,400,000","$166,564","$195,333,312",Double Dare You (DDY),R
https://www.imdb.com/title/tt2261331/,"£8,000,000","$37,675","$4,070,789",Focus Features,R
https://www.imdb.com/title/tt2124074/,,"$1,869","$131,208",Mott Street Pictures,Not Rated
https://www.imdb.com/title/tt5968394/,"$25,000,000","$3,131,525","$8,808,611",Participant,PG-13
https://www.imdb.com/title/tt1702443/,"$13,000,000","$29,514,054","$99,036,827",Paramount Pictures,G
https://www.imdb.com/title/tt0959306/,"$5,000,000",,"$26,013",Seraphim Films Inc.,PG-13
https://www.imdb.com/title/tt1195478/,"$30,000,000","$10,610,060","$54,169,363",Universal Pictures,R
https://www.imdb.com/title/tt2103267/,"$16,000,000","$119,806","$1,575,749",Gaumont,R
https://www.imdb.com/title/tt2872518/,"$20,000,000","$16,172,119","$96,942,115",Summit Entertainment,PG-13
https://www.imdb.com/title/tt1440161/,,"$10,011","$6,778,388",Davis Entertainment,PG-13
